ngram_id,grid_string_id,window_size,chunk_index,prefix,suffix,full_chunk,created_at,grid_string,string_length
326125,1009,13,27,pbpppbpbbpbp,p,pbpppbpbbpbpp,2026-01-27 10:49:10,pbppbbbbpbpbpbpppppbppbbbbbpbpppbpbbpbpppbpbbbbbpbpbppbpbppb,60
329078,1090,13,24,pbpppbpbbpbp,p,pbpppbpbbpbpp,2026-01-27 10:49:10,bpbpbppppbppbpbpbbbbppbbpbpppbpbbpbppbbppbbp,44
335607,1271,13,5,pbpppbpbbpbp,b,pbpppbpbbpbpb,2026-01-27 10:49:10,bppbbpbpppbpbbpbpbppbbpbbpbbbbpppppppbbpbbbpbbpbbbpb,52
340248,1401,13,18,pbpppbpbbpbp,p,pbpppbpbbpbpp,2026-01-27 10:49:10,pbbpppbbppppbpbbbbpbpppbpbbpbpppbpbppbbbpbpppbpbbb,50
340519,1408,13,29,pbpppbpbbpbp,p,pbpppbpbbpbpp,2026-01-27 10:49:10,bpbppbbbbppbbpbpbbpbbbppbbbpbpbpppbpbbpbppbpbb,46
344366,1513,13,15,pbpppbpbbpbp,p,pbpppbpbbpbpp,2026-01-27 10:49:10,bbbbpbpbpbppbpbpbpppbpbbpbppbbpppppppbbbbppbppbbbp,50
344933,1527,13,25,pbpppbpbbpbp,b,pbpppbpbbpbpb,2026-01-27 10:49:10,ppbppbpbppbpbbbbpbpppbbbppbpppbpbbpbpbpbpbbpbbbbbbbbbbbbbbpbpbpbp,65
346376,1560,13,46,pbpppbpbbpbp,p,pbpppbpbbpbpp,2026-01-27 10:49:10,bppbbbpbpbpbbbpbbppbbbpbpbpppbppppbbpbbbpbppbbpbpppbpbbpbpppppbp,64
304804,382,13,29,pbpppbpbbppb,p,pbpppbpbbppbp,2026-01-27 10:49:09,bpbbbppbbpbbbppbpbbpbbpbppbbppbpppbpbbppbpbbbbbppbpppbbpbbppbbbp,64
317752,771,13,18,pbpppbpbbppb,p,pbpppbpbbppbp,2026-01-27 10:49:09,bbppbpbbbpbpbbbppbpbpppbpbbppbpbbbpbbbbppbpbpppppbbbpbbbbbpbpb,62
318764,803,13,48,pbpppbpbbppb,p,pbpppbpbbppbp,2026-01-27 10:49:09,ppbbbppbppbppbbbpppppbpbbbbbbbbbppppppbppbbpbpbbpbpppbpbbppbp,61
319300,820,13,11,pbpppbpbbppb,p,pbpppbpbbppbp,2026-01-27 10:49:09,pppbppbbpbbpbpppbpbbppbppbbpbpbbppppbpbbpppbbbpbbpbbpbpbbbppbbpbbppb,68
321838,891,13,23,pbpppbpbbppb,b,pbpppbpbbppbb,2026-01-27 10:49:10,pbppbppppppppppbbpppbbppbpppbpbbppbbpbpbbppbbpbpppp,51
322526,909,13,15,pbpppbpbbppb,p,pbpppbpbbppbp,2026-01-27 10:49:10,pbpbbbppbpbpbbbpbpppbpbbppbpppbbppppppbppbpbp,45
323264,931,13,11,pbpppbpbbppb,b,pbpppbpbbppbb,2026-01-27 10:49:10,bbpppbbpppppbpppbpbbppbbpbbbbbpbbbppppbbppbpbbbpbp,50
325969,1005,13,20,pbpppbpbbppb,p,pbpppbpbbppbp,2026-01-27 10:49:10,bppbbbpppbpbbbpbbpbppbpppbpbbppbpbpppbpbppbbpbpbbbppbbpppbb,59
332810,1197,13,6,pbpppbpbbppb,p,pbpppbpbbppbp,2026-01-27 10:49:10,ppbppbpbpppbpbbppbpppbpbbbbpbbbppbbbpppbbppbbbbpp,49
337997,1339,13,21,pbpppbpbbppb,b,pbpppbpbbppbb,2026-01-27 10:49:10,bpppppppbpppbbpbppbbppbpppbpbbppbbbbbbpppbbpbbpppbpp,52
338640,1358,13,30,pbpppbpbbppb,p,pbpppbpbbppbp,2026-01-27 10:49:10,bbppbbbbppbbpbpppbppbpppbbbpbppbpppbpbbppbpbbppbpppb,52
352528,1724,13,9,pbpppbpbbppb,b,pbpppbpbbppbb,2026-01-27 10:49:11,bpppppbbppbpppbpbbppbbppbbppbppppppbpbpbppbbbbpbpp,50
353536,1752,13,51,pbpppbpbbppb,b,pbpppbpbbppbb,2026-01-27 10:49:11,ppbpppbbbbbpppbbbbbpbbpbpbpbpbbbbpbppbbbbpbpbbpppbppbpppbpbbppbbbp,66
357031,1841,13,28,pbpppbpbbppb,b,pbpppbpbbppbb,2026-01-27 10:49:11,ppppbpbpppppbbbbbpbbpbbpbpbbpbpppbpbbppbbbpbpppb,48
358828,1888,13,42,pbpppbpbbppb,b,pbpppbpbbppbb,2026-01-27 10:49:11,bbpbbbbbbppbppbpbbpbbbpbppbbppbppbppbppbpbpbpppbpbbppbbbbpb,59
301919,300,13,2,pbpppbpbpbbp,p,pbpppbpbpbbpp,2026-01-27 10:49:09,pppbpppbpbpbbpppbbpbbbpbpppbbp,30
305558,403,13,22,pbpppbpbpbbp,b,pbpppbpbpbbpb,2026-01-27 10:49:09,bpbbppbbpbpbbbbbpppbbppbpppbpbpbbpbbbppbbbppbbppbppppbpbppppbpbpppbbbp,70
319778,832,13,12,pbpppbpbpbbp,p,pbpppbpbpbbpp,2026-01-27 10:49:10,pbbbpbbppbpbpbpppbpbpbbppbbpbbbpbpbpbbpbbpbpbbpbpbpbbbbpb,57
327849,1056,13,25,pbpppbpbpbbp,b,pbpppbpbpbbpb,2026-01-27 10:49:10,bpbpbppbbpbpbbpppppbppppppbpppbpbpbbpbbbbppbb,45
330955,1147,13,0,pbpppbpbpbbp,b,pbpppbpbpbbpb,2026-01-27 10:49:10,pbpppbpbpbbpbbbpbbbbbpppbbpbbbppbppbbbppbppbbb,46
334936,1255,13,10,pbpppbpbpbbp,p,pbpppbpbpbbpp,2026-01-27 10:49:10,ppbbbpbbbbpbpppbpbpbbppbbbbpbpppbpbppbpbbpppbbppppbpbbpbppbpppppp,65
341615,1436,13,11,pbpppbpbpbbp,p,pbpppbpbpbbpp,2026-01-27 10:49:10,ppppppbbppbpbpppbpbpbbppbpbpppppbppbbppbpppbpbbp,48
344607,1519,13,17,pbpppbpbpbbp,b,pbpppbpbpbbpb,2026-01-27 10:49:10,bpbbbbpbbpppppppbpbpppbpbpbbpbbbbbpbbpppppbppbbbppbpppppppbbpb,62
347000,1576,13,14,pbpppbpbpbbp,b,pbpppbpbpbbpb,2026-01-27 10:49:10,bpppppbpbbbbbbpbpppbpbpbbpbppppbbbpbbbbppbbbbpbbpp,50
347036,1577,13,11,pbpppbpbpbbp,b,pbpppbpbpbbpb,2026-01-27 10:49:10,bbpbbbbbpbppbpppbpbpbbpbppbbbppbbppppbbbbpbbpppbpbpbpbpbppbpppbbpp,66
347830,1594,13,28,pbpppbpbpbbp,b,pbpppbpbpbbpb,2026-01-27 10:49:10,pbpbpbpbpbbbpbbpppbpbbpbpppbpbpppbpbpbbpbpbpbbbpbbppppbpbbpppbbbbb,66
348145,1602,13,28,pbpppbpbpbbp,p,pbpppbpbpbbpp,2026-01-27 10:49:10,pppbppbppbbpbbbpbpbbbbpppbpbpbpppbpbpbbppppbpppbbbbbpbppb,57
353447,1750,13,9,pbpppbpbpbbp,b,pbpppbpbpbbpb,2026-01-27 10:49:11,ppbbbbppppbpppbpbpbbpbpbbbbbbbbpbppppbpbppbpbb,46
356475,1826,13,1,pbpppbpbpbbp,p,pbpppbpbpbbpp,2026-01-27 10:49:11,bpbpppbpbpbbppbbppbbbbbpbbpppbpbbpbbbpppbbbpbbbbbbpbpb,54
359182,1897,13,5,pbpppbpbpbbp,p,pbpppbpbpbbpp,2026-01-27 10:49:11,bbbbppbpppbpbpbbpppbpbbppbppbpbbpbpbbppbbbpppbpp,48
300718,265,13,22,pbpppbpbpbpb,b,pbpppbpbpbpbb,2026-01-27 10:49:09,bbbbbpbbppbbpbbpppbppppbpppbpbpbpbbbbpbbppppbpppbpppp,53
301832,297,13,18,pbpppbpbpbpb,b,pbpppbpbpbpbb,2026-01-27 10:49:09,bbbpbbpbbpbpbpbbpppbpppbpbpbpbbbbp,34
305054,388,13,39,pbpppbpbpbpb,b,pbpppbpbpbpbb,2026-01-27 10:49:09,pbpbpbpbpbbbbbppbbbppbbpppppbppppbppbpppbpppbpbpbpbbbppb,56
310263,546,13,3,pbpppbpbpbpb,b,pbpppbpbpbpbb,2026-01-27 10:49:09,bbppbpppbpbpbpbbpbbbbbpppbpbpppbppbbpbbpbpbppbpbpbb,51
310721,560,13,26,pbpppbpbpbpb,b,pbpppbpbpbpbb,2026-01-27 10:49:09,bpbpbpbppbpbbbbppbbbppppbppbpppbpbpbpbbbbbppbbpbpbpbpppppp,58
319376,821,13,26,pbpppbpbpbpb,p,pbpppbpbpbpbp,2026-01-27 10:49:09,pbbppbpbbbpbbpbbpbpbbbbbpbpbpppbpbpbpbpbbpbpppb,47
319881,834,13,43,pbpppbpbpbpb,b,pbpppbpbpbpbb,2026-01-27 10:49:10,pppbbppbbbbppppbbpbppbbpbbpppbbpbbbpppppppppbpppbpbpbpbbbpbbbbbpbbpbpp,70
329105,1091,13,4,pbpppbpbpbpb,p,pbpppbpbpbpbp,2026-01-27 10:49:10,pbbppbpppbpbpbpbppbpppbbpbpbbpbpbpppbbbbpbpppbbbbbpppbpbpp,58
337417,1324,13,19,pbpppbpbpbpb,b,pbpppbpbpbpbb,2026-01-27 10:49:10,pppbbbppbbbbbbppppppbpppbpbpbpbbbbpppbbpbpppppbbbbbpbp,54
341891,1444,13,27,pbpppbpbpbpb,b,pbpppbpbpbpbb,2026-01-27 10:49:10,pbbpppppbbbppbbpbbbbppppbpppbpppbpbpbpbbppppppbb,48
348989,1625,13,18,pbpppbpbpbpb,b,pbpppbpbpbpbb,2026-01-27 10:49:11,bbbpbbbbbpbppppbpppbpppbpbpbpbbbpbpbpbppbbbpppbbbbbbpbpb,56
352372,1719,13,22,pbpppbpbpbpb,p,pbpppbpbpbpbp,2026-01-27 10:49:11,pbpbbpbpbpbbppbbbbpbpppbpppbpbpbpbppb,37
356892,1837,13,37,pbpppbpbpbpb,b,pbpppbpbpbpbb,2026-01-27 10:49:11,ppbppbbpppbbbbppbbpbbpbpppppbpppppbpppbpppbpbpbpbbbbpp,54
359518,1906,13,5,pbpppbpbpbpb,b,pbpppbpbpbpbb,2026-01-27 10:49:11,bbpbppbpppbpbpbpbbpbbbpbpbbbppbbbpb,35
297258,65,13,6,pbpppbpbpbpp,b,pbpppbpbpbppb,2026-01-27 10:49:09,bppppppbpppbpbpbppbbbpb,23
311266,575,13,9,pbpppbpbpbpp,p,pbpppbpbpbppp,2026-01-27 10:49:09,bbbpppbbbpbpppbpbpbpppbbbppbbpbppbpbbbppbppppppb,48
311638,586,13,1,pbpppbpbpbpp,p,pbpppbpbpbppp,2026-01-27 10:49:09,ppbpppbpbpbppppbbbbpbpbbppbbppbbpbbbppbbbbpbbbpbpbp,51
318597,799,13,4,pbpppbpbpbpp,b,pbpppbpbpbppb,2026-01-27 10:49:09,pbbppbpppbpbpbppbppppbbpppbpbbppb,33
325460,990,13,10,pbpppbpbpbpp,p,pbpppbpbpbppp,2026-01-27 10:49:10,bbbbbpbpbbpbpppbpbpbpppbbbbbbbppbbbppppbpppb,44
328204,1066,13,11,pbpppbpbpbpp,p,pbpppbpbpbppp,2026-01-27 10:49:10,bbpppbbbpbppbpppbpbpbpppbpppbpppbpppbpbpppbpbbpppbbpppppppppp,61
330059,1119,13,7,pbpppbpbpbpp,b,pbpppbpbpbppb,2026-01-27 10:49:10,pbbpppppbpppbpbpbppbbpbpbpbpppbbbbpbppbppbbbbb,46
331213,1154,13,7,pbpppbpbpbpp,p,pbpppbpbpbppp,2026-01-27 10:49:10,ppbpppppbpppbpbpbppppbpppbbpbbbbppbpbpbppbbbbb,46
335901,1280,13,21,pbpppbpbpbpp,b,pbpppbpbpbppb,2026-01-27 10:49:10,bpppbpbbbbbbpbpbpbbpppbpppbpbpbppbbbpbpbbbppbbbppbpppbbbpp,58
337555,1328,13,21,pbpppbpbpbpp,p,pbpppbpbpbppp,2026-01-27 10:49:10,ppbpbbpbbbpbbbbpppbbbpbpppbpbpbpppbppbbppppppppbpbbpbb,54
346239,1557,13,19,pbpppbpbpbpp,b,pbpppbpbpbppb,2026-01-27 10:49:10,pbbpbppbppbbppppppbpbpppbpbpbppbpbpppbbpppbbbbb,47
349655,1642,13,42,pbpppbpbpbpp,b,pbpppbpbpbppb,2026-01-27 10:49:11,bbpppbbpbbbpbppbppbppppbpbbpbbbppbbpbppbbbpbpppbpbpbppbbppbbbpp,63
353848,1759,13,29,pbpppbpbpbpp,p,pbpppbpbpbppp,2026-01-27 10:49:11,bpbbppbbbppbppbpppppppbpbbbpppbpppbpbpbpppbbppbbpbpbbbpb,56
354195,1767,13,17,pbpppbpbpbpp,b,pbpppbpbpbppb,2026-01-27 10:49:11,bpppbpppbbbbpbpbbpbpppbpbpbppbbppbbbppbppbbpbpppppbbpb,54
296472,1,13,7,pbpppbpbppbb,p,pbpppbpbppbbp,2026-01-27 10:49:09,bbbbppbpbpppbpbppbbpbpb,23
316669,738,13,15,pbpppbpbppbb,p,pbpppbpbppbbp,2026-01-27 10:49:09,ppbbppbbbpbbbpppbpppbpbppbbpbppppbpbppbb,40
317715,770,13,42,pbpppbpbppbb,b,pbpppbpbppbbb,2026-01-27 10:49:09,bpbpppbbpbppppppbbbbpbpbbpbbppbppppbppbpbbpbpppbpbppbbbp,56
318962,809,13,26,pbpppbpbppbb,p,pbpppbpbppbbp,2026-01-27 10:49:09,pppbbppbppppppbbppbbppbpbppbpppbpbppbbppppbpbbbppppbbpbbp,57
322875,919,13,26,pbpppbpbppbb,p,pbpppbpbppbbp,2026-01-27 10:49:10,bpppbbbpbpppbpbbpbpppbppbbpbpppbpbppbbpppbppb,45
324626,966,13,26,pbpppbpbppbb,b,pbpppbpbppbbb,2026-01-27 10:49:10,ppbpbbppbbpbpbbpbbpppppbpbpbpppbpbppbbbppbbbpppbbbpb,52
325977,1005,13,32,pbpppbpbppbb,p,pbpppbpbppbbp,2026-01-27 10:49:10,bppbbbpppbpbbbpbbpbppbpppbpbbppbpbpppbpbppbbpbpbbbppbbpppbb,59
336335,1292,13,36,pbpppbpbppbb,b,pbpppbpbppbbb,2026-01-27 10:49:10,bpbbpbbpppppppbpbpbbbbbbbpppppbbbppppbpppbpbppbbbpbbpppbp,57
340254,1401,13,27,pbpppbpbppbb,b,pbpppbpbppbbb,2026-01-27 10:49:10,pbbpppbbppppbpbbbbpbpppbpbbpbpppbpbppbbbpbpppbpbbb,50
340556,1409,13,27,pbpppbpbppbb,b,pbpppbpbppbbb,2026-01-27 10:49:10,bbpbppppbpppbppppbpbpbpppbbpbpppbpbppbbbpbpppppbbpb,51
345462,1539,13,6,pbpppbpbppbb,p,pbpppbpbppbbp,2026-01-27 10:49:10,bpbpbbpbpppbpbppbbpbpbbbbbbbpbbpbpbppbbpbpbbppbpbb,50
349701,1643,13,24,pbpppbpbppbb,b,pbpppbpbppbbb,2026-01-27 10:49:11,pbbbbbbbpbbppbbbbpbbpbpppbpppbpbppbbbpbpbpb,43
353284,1745,13,24,pbpppbpbppbb,b,pbpppbpbppbbb,2026-01-27 10:49:11,pppbpbbbppbbbbppbbpppbpbpbpppbpbppbbbbbbbpbppp,46
354745,1780,13,45,pbpppbpbppbb,b,pbpppbpbppbbb,2026-01-27 10:49:11,bbppbbppbpbbbbbbpppbbbbbbbbpppbpbbpbppbppbbbppbpppbpbppbbbbbp,61
304144,365,13,28,pbpppbpbppbp,b,pbpppbpbppbpb,2026-01-27 10:49:09,ppppbbppppbpbpppppbpbbbbpppbpbpppbpbppbpbbppbppbbpppbbb,55
313948,652,13,14,pbpppbpbppbp,b,pbpppbpbppbpb,2026-01-27 10:49:09,bbpppppbbbppbppbpppbpbppbpbpbppbbbpppbbpbbbbpp,46
334946,1255,13,27,pbpppbpbppbp,b,pbpppbpbppbpb,2026-01-27 10:49:10,ppbbbpbbbbpbpppbpbpbbppbbbbpbpppbpbppbpbbpppbbppppbpbbpbppbpppppp,65
340381,1405,13,1,pbpppbpbppbp,b,pbpppbpbppbpb,2026-01-27 10:49:10,ppbpppbpbppbpbppbpbbbbpbbpppppbpbbpbbbbbbpbpbbpppbppppbbppppbpppbbp,67
347744,1592,13,30,pbpppbpbppbp,p,pbpppbpbppbpp,2026-01-27 10:49:10,bpbpbbbbpbppbpbbpbbbppppbppbbppbpppbpbppbpppbpppbbppbbb,55
356240,1820,13,9,pbpppbpbppbp,b,pbpppbpbppbpb,2026-01-27 10:49:11,pbbbbbppppbpppbpbppbpbpbbpbbpbbpbppbbbppbpppbbppbbbbbbbbpppbbp,62
297691,112,13,1,pbpppbpbpppp,p,pbpppbpbppppp,2026-01-27 10:49:09,bpbpppbpbppppppbbbpp,20
299908,242,13,19,pbpppbpbpppp,b,pbpppbpbppppb,2026-01-27 10:49:09,bbbbpbbbbpbpppbbpbppbpppbpbppppbbppbpbppbpbppbppbbpbpbp,55
301139,276,13,24,pbpppbpbpppp,b,pbpppbpbppppb,2026-01-27 10:49:09,pbppppbpppbppbbppbbbpbbppbpppbpbppppbppbbppbpbbpbpbbpbbpbbbpp,61
302651,323,13,27,pbpppbpbpppp,p,pbpppbpbppppp,2026-01-27 10:49:09,pbbppbpbbbbpbbbpbpbbpbppbbppbpppbpbppppppbbbbpbbppbppppbbbpbpb,62
304949,385,13,26,pbpppbpbpppp,b,pbpppbpbppppb,2026-01-27 10:49:09,bpbpbbppbpbpbpbppbpbbppbpppbpppbpbppppb,39
309199,511,13,27,pbpppbpbpppp,p,pbpppbpbppppp,2026-01-27 10:49:09,bbppppbppppppbpbbpbbpbbbppbpbpppbpbpppppppbbbbbbpbpppbbbpb,58
310208,544,13,27,pbpppbpbpppp,p,pbpppbpbppppp,2026-01-27 10:49:09,ppbpbbbppbpbbpbppbbpbbpbppppbpppbpbppppppbp,43
311355,577,13,45,pbpppbpbpppp,b,pbpppbpbppppb,2026-01-27 10:49:09,bbbpppbpppbppppbbbpbpppbppppbbpbbpbbppbbpbbpbpbpppbpbppppbpbbpbbp,65
318436,794,13,26,pbpppbpbpppp,p,pbpppbpbppppp,2026-01-27 10:49:09,pbpppbpppbpbpppbppbpbpppbbpbpppbpbpppppbbbbpppbbbpbpbpbbbbbbppb,63
319408,822,13,7,pbpppbpbpppp,p,pbpppbpbppppp,2026-01-27 10:49:09,bbpbbpppbpppbpbppppppbpppbpppbppppbpbbbbpbpppbbbpbppppbppbbpb,61
319489,824,13,5,pbpppbpbpppp,b,pbpppbpbppppb,2026-01-27 10:49:09,bbbpbpbpppbpbppppbpbbppbbbbpbbppppbpbbbpbbpppbppb,49
321394,878,13,31,pbpppbpbpppp,b,pbpppbpbppppb,2026-01-27 10:49:10,pbpbppppbpbbbpbbbbpbbbppbbpbpbppbpppbpbppppbbpppbbbp,52
326780,1026,13,50,pbpppbpbpppp,p,pbpppbpbppppp,2026-01-27 10:49:10,pbpbpbpbbpbbbbbpbbpbpppbbbpbbbpppbpbppbbppbppbpbpbpbpppbpbpppppp,64
332099,1177,13,37,pbpppbpbpppp,p,pbpppbpbppppp,2026-01-27 10:49:10,pbpbpbbpbbbpbpbbpbpbbppbppppbpbpbpbpppbpppbpbpppppppppppbbppbpbbbp,66
355065,1789,13,10,pbpppbpbpppp,p,pbpppbpbppppp,2026-01-27 10:49:11,bpbbbbbbbbpbpppbpbppppppbbpppbbbbpbbpbbpbpbppbbpbbbppppb,56
355763,1806,13,17,pbpppbpbpppp,b,pbpppbpbppppb,2026-01-27 10:49:11,pbbbbpbpbpbpbpppbpbpppbpbppppbppbb,34
300412,256,13,14,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:09,pbbppbbbpbbbpppbpppbppbbbbppbpbbpppbppbpbpp,43
305158,391,13,28,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:09,pbbpbppbbppbbppbppbpbpppbpbbpbpppbppbbbbpbbpbbbpbbppbbbpbbpbpbbb,64
310390,550,13,24,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:09,bbpbbbpbbbbbbbppbppbbppppbpppbppbbbbpbbpbbbbbbpppppppbbb,56
315454,699,13,3,pbpppbppbbbb,b,pbpppbppbbbbb,2026-01-27 10:49:09,bpppbpppbppbbbbbpbbbbpbppppbpppppbbpbbppppppbpbbbppbpbbbpbbb,60
316326,725,13,37,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:09,bbbbbpbpbpppppbpbppbpbpppbbpbpppppppbpbpppbppbbbbpp,51
319124,815,13,11,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:09,bbppppbbbpppbpppbppbbbbpbbbbbpbpppppbpbp,40
327345,1041,13,22,pbpppbppbbbb,b,pbpppbppbbbbb,2026-01-27 10:49:10,pbbbpbpppbpbbpbbbppbpppbpppbppbbbbb,35
329573,1105,13,19,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:10,bppbbpbppbppbpbbbpppbpppbppbbbbppbpbbppbpppbbpbbbpbb,52
336703,1303,13,36,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:10,bbbpbppbpppbpbbppppbpbbbpbbpbbpbpbpppbpppbppbbbbpbbbpbppppp,59
337118,1314,13,24,pbpppbppbbbb,b,pbpppbppbbbbb,2026-01-27 10:49:10,pppbppbpbpbbppppbbbpbbpbpbpppbppbbbbbpbbpbp,43
338355,1350,13,9,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:10,pbbbbbbpbpbpppbppbbbbppbppbpppbpppbbbbbbppp,43
338443,1353,13,9,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:10,pbbbbbbpbpbpppbppbbbbppbppbpppbpppbbbbbbpppbb,45
341292,1428,13,6,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:10,pbppbbpbpppbppbbbbpbbpppbpbpbpppbbpbpbpbbbp,43
341770,1440,13,3,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:10,pbppbpppbppbbbbppbbpbppbbppbpbbbbpppbpbpppbpbbbp,48
342110,1449,13,54,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:10,pbbbbpbppbbbpbppppbbbbpbpbpbbpppppbppbpbpbbbbppppbpbpbpbpppbppbbbbp,67
343558,1489,13,44,pbpppbppbbbb,b,pbpppbppbbbbb,2026-01-27 10:49:10,pbbppbpbpppppbppbpppbppbbbpbppbpbpbpppbbbpbbpbpppbppbbbbb,57
349452,1637,13,29,pbpppbppbbbb,b,pbpppbppbbbbb,2026-01-27 10:49:11,bbpbbbpbppbbbbbpbbpppbbppbppppbpppbppbbbbbppppp,47
352047,1710,13,51,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:11,ppbpbpbppbpbpbbppbbpppbbpbbpppbbbppppppbpppbpppbbbppbpppbppbbbbpp,65
356682,1831,13,34,pbpppbppbbbb,p,pbpppbppbbbbp,2026-01-27 10:49:11,ppbppbbpbbbpppppbpppbbbppbbpbbppbbpbpppbppbbbbpbppbpbpbbbbppb,61
297334,73,13,8,pbpppbppbbpb,p,pbpppbppbbpbp,2026-01-27 10:49:09,bbbpbppbpbpppbppbbpbpb,22
298896,209,13,2,pbpppbppbbpb,p,pbpppbppbbpbp,2026-01-27 10:49:09,pbpbpppbppbbpbpbbbbbpb,22
310277,546,13,26,pbpppbppbbpb,b,pbpppbppbbpbb,2026-01-27 10:49:09,bbppbpppbpbpbpbbpbbbbbpppbpbpppbppbbpbbpbpbppbpbpbb,51
319453,823,13,3,pbpppbppbbpb,p,pbpppbppbbpbp,2026-01-27 10:49:09,bpppbpppbppbbpbppppbpbbppbpbppbbppbpbbbpb,41
322869,919,13,16,pbpppbppbbpb,p,pbpppbppbbpbp,2026-01-27 10:49:10,bpppbbbpbpppbpbbpbpppbppbbpbpppbpbppbbpppbppb,45
326653,1024,13,17,pbpppbppbbpb,p,pbpppbppbbpbp,2026-01-27 10:49:10,bpbbppbpbbppbpbpppbpppbppbbpbpbbbbbppppbppbbpbbbpbbppbbpp,57
337454,1325,13,10,pbpppbppbbpb,p,pbpppbppbbpbp,2026-01-27 10:49:10,bpbbbpbbbbpbpppbppbbpbpppbbbpppbbppppbbbpbbbpbbpbb,50
337494,1326,13,22,pbpppbppbbpb,b,pbpppbppbbpbb,2026-01-27 10:49:10,bpppbbbbpbpbbbbbbbppbbpbpppbppbbpbbpbbpppbpbb,45
344825,1524,13,8,pbpppbppbbpb,b,pbpppbppbbpbb,2026-01-27 10:49:10,pbpbpbpbpbpppbppbbpbbbbpppbbpbbbpbbpp,37
346315,1559,13,16,pbpppbppbbpb,p,pbpppbppbbpbp,2026-01-27 10:49:10,pbpbbpbpbppppbpppbpppbppbbpbpbbbpbbpppppppbppppbp,49
348041,1599,13,22,pbpppbppbbpb,b,pbpppbppbbpbb,2026-01-27 10:49:10,ppbbpbbbpbbbpbbpbpbbpppbpppbppbbpbbpbbppbpbbbpbp,48
349792,1645,13,46,pbpppbppbbpb,p,pbpppbppbbpbp,2026-01-27 10:49:11,pbpbppbppbbpbbpbpbpppbbbpbpbbbppbpbbpbppbbbbbppbpppbppbbpbpbbpp,63
349931,1648,13,9,pbpppbppbbpb,b,pbpppbppbbpbb,2026-01-27 10:49:11,bpppbbpbbpbpppbppbbpbbpppbbpbppbbpbppbp,39
301129,276,13,5,pbpppbppbbpp,b,pbpppbppbbppb,2026-01-27 10:49:09,pbppppbpppbppbbppbbbpbbppbpppbpbppppbppbbppbpbbpbpbbpbbpbbbpp,61
303239,340,13,4,pbpppbppbbpp,b,pbpppbppbbppb,2026-01-27 10:49:09,bbbppbpppbppbbppbbppbppbbbpppbppppbppbpbppppppppppbpbbbb,56
303448,346,13,6,pbpppbppbbpp,p,pbpppbppbbppp,2026-01-27 10:49:09,bpbppbpbpppbppbbpppbpbbbbpbbbbbbbppbpbpbbpbppb,46
304994,386,13,41,pbpppbppbbpp,p,pbpppbppbbppp,2026-01-27 10:49:09,bbpbpbbbbbpbpbppbpbpppppbpbbbpbppbbpbppbppbpppbppbbpppbb,56
314817,681,13,12,pbpppbppbbpp,b,pbpppbppbbppb,2026-01-27 10:49:09,bbbbbppbppbbpbpppbppbbppbbpbbbbbpbbppbbbpbpbbbpppppbbbppppbb,60
315556,702,13,40,pbpppbppbbpp,b,pbpppbppbbppb,2026-01-27 10:49:09,bppbppbpbbpbpbppbpppbpppppbbbpbpbbpbppbbpbpppbppbbppbbpbbbbpb,61
323810,945,13,35,pbpppbppbbpp,b,pbpppbppbbppb,2026-01-27 10:49:10,bbbbppbbppbbbppbppbpbpbppbppppppbpbpbpppbppbbppbpppppppbpppppbbbbbpbppp,71
333170,1206,13,20,pbpppbppbbpp,p,pbpppbppbbppp,2026-01-27 10:49:10,pppbbbbbpbpbbbpppppppbpppbppbbppppbb,36
333881,1226,13,9,pbpppbppbbpp,p,pbpppbppbbppp,2026-01-27 10:49:10,pbbpbbppppbpppbppbbppppbbbpppbppbbpbbbpbppbb,44
335267,1263,13,23,pbpppbppbbpp,b,pbpppbppbbppb,2026-01-27 10:49:10,bbbpbppbppbbbbppbbbpbbppbpppbppbbppbpbbbbbbbbpb,47
336603,1300,13,16,pbpppbppbbpp,b,pbpppbppbbppb,2026-01-27 10:49:10,ppbbppppbbppbpbbpbpppbppbbppbbpbbpppbbppppbbpppb,48
337195,1316,13,18,pbpppbppbbpp,b,pbpppbppbbppb,2026-01-27 10:49:10,bbppbpbpbpppppbbpbpbpppbppbbppbbbbbbbbpbbbbbpbpppbbbbppppppbp,61
337561,1328,13,29,pbpppbppbbpp,p,pbpppbppbbppp,2026-01-27 10:49:10,ppbpbbpbbbpbbbbpppbbbpbpppbpbpbpppbppbbppppppppbpbbpbb,54
