run_id,grid_string_id,step,window_size,prefix,confidence,predicted,actual,is_correct,sim_win_rate_pct
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,4,9,pbpbpbpp,52.76292335115864,b,b,1,53.57142857142857
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,5,9,bpbpbppb,56.80272108843537,b,p,0,43.333333333333336
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,6,9,pbpbppbp,52.17391304347826,b,p,0,55.76923076923077
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,7,9,bpbppbpp,50.09345794392524,b,p,0,44.827586206896555
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,9,9,bppbpppb,50.75471698113208,b,p,0,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,10,9,pbpppbpb,50.4725897920605,b,p,0,42.10526315789474
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,11,9,bpppbpbp,51.940850277264325,b,p,0,46.15384615384615
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,12,9,pbpbppbb,51.074380165289256,p,p,1,47.61904761904762
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,13,9,bpbppbbp,52.14408233276158,b,p,0,48.38709677419355
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,14,9,pbppbbpp,52.93072824156305,b,b,1,41.935483870967744
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,15,9,bppbbppb,50.0,p,b,0,41.1764705882353
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,16,9,pbbppbbb,50.60034305317325,b,p,0,60.714285714285715
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,17,9,bppbbbpb,52.20338983050847,b,p,0,48.484848484848484
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,18,9,pbbbpbpp,50.96153846153846,p,p,1,40.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,19,9,bpbpppbp,52.5911708253359,b,b,1,44.827586206896555
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,20,9,pbpppbpb,50.4725897920605,b,b,1,42.10526315789474
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,21,9,bpppbpbb,50.08818342151675,p,b,0,36.36363636363637
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,22,9,pbpbbbpb,52.88461538461539,b,b,1,50.943396226415096
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,23,9,bpbbbpbb,50.306748466257666,b,p,0,44.44444444444444
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,24,9,pbbbpbbp,51.307189542483655,b,b,1,52.54237288135593
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,25,9,bpbbpbbp,55.8599695585997,b,p,0,47.916666666666664
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,26,9,pbbpbbpp,50.8833922261484,p,b,0,56.25
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,27,9,bpbbppbp,51.34649910233393,b,b,1,45.16129032258065
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,28,9,pbbppbpb,51.81975736568457,b,p,0,37.83783783783784
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,31,9,bpbppppb,53.09734513274337,b,p,0,48.83720930232558
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,32,9,pbppppbp,52.455795677799614,b,b,1,40.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3605,33,9,bppppbpb,52.27272727272727,b,b,1,53.44827586206897
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,1,9,bpbbpbpb,52.88135593220339,p,p,1,48.148148148148145
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,2,9,pbbpbpbp,51.243781094527364,p,p,1,30.76923076923077
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,3,9,bpbpbppb,56.80272108843537,b,b,1,43.333333333333336
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,4,9,pbpbppbb,51.074380165289256,p,p,1,47.61904761904762
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,5,9,bpbppbbp,52.14408233276158,b,p,0,48.38709677419355
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,6,9,pbppbbpp,52.93072824156305,b,b,1,41.935483870967744
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,7,9,bppbbppb,50.0,p,p,1,41.1764705882353
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,9,9,bppbpppb,50.75471698113208,b,b,1,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,10,9,pbpppbbp,51.291512915129154,b,b,1,52.17391304347826
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,11,9,bpppbbpb,50.16891891891891,p,b,0,60.714285714285715
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,12,9,pbbpbbbp,52.04778156996587,b,b,1,43.24324324324324
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,13,9,bpbbbpbb,50.306748466257666,b,p,0,44.44444444444444
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,14,9,pbbbpbbp,51.307189542483655,b,p,0,52.54237288135593
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,15,9,bpbbpppp,52.28136882129277,b,p,0,37.93103448275862
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,16,9,pbbppppp,50.401606425702816,b,p,0,43.47826086956522
9f594e2c-0257-44d1-be29-e9a981eb0d68,3606,17,9,bppppppp,51.78571428571429,b,p,0,40.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,1,9,pbbbpbbp,51.307189542483655,b,b,1,52.54237288135593
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,2,9,bpbbpbbp,55.8599695585997,b,b,1,47.916666666666664
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,3,9,pbbpbbpb,50.07587253414264,p,b,0,56.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,4,9,bpbbpbbp,55.8599695585997,b,p,0,47.916666666666664
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,5,9,pbbpbbpp,50.8833922261484,p,b,0,56.25
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,6,9,bpbbppbb,51.4480408858603,p,b,0,44.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,7,9,pbbppbbb,50.60034305317325,b,p,0,60.714285714285715
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,8,9,bppbbbpb,52.20338983050847,b,p,0,48.484848484848484
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,9,9,pbbbpbpb,52.013422818791945,p,p,1,53.7037037037037
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,10,9,bpbpbppb,56.80272108843537,b,b,1,43.333333333333336
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,11,9,pbpbppbb,51.074380165289256,p,b,0,47.61904761904762
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,12,9,bpbppbbb,51.33779264214047,p,b,0,46.42857142857143
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,14,9,bppbbbbp,51.13438045375218,b,b,1,46.666666666666664
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,15,9,pbbbbpbp,51.21107266435986,p,p,1,46.42857142857143
9f594e2c-0257-44d1-be29-e9a981eb0d68,3607,16,9,bpbppppp,52.28136882129277,b,p,0,42.857142857142854
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,1,9,bpppbbpb,50.16891891891891,p,p,1,60.714285714285715
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,2,9,pbbpbpbp,51.243781094527364,p,b,0,30.76923076923077
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,3,9,bpbpbpbp,50.27726432532348,p,p,1,48.38709677419355
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,4,9,pbpbpbpp,52.76292335115864,b,b,1,53.57142857142857
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,5,9,bpbpbppb,56.80272108843537,b,b,1,43.333333333333336
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,6,9,pbpbppbb,51.074380165289256,p,b,0,47.61904761904762
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,7,9,bpbppbbb,51.33779264214047,p,b,0,46.42857142857143
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,9,9,bppbbbbb,56.48994515539305,b,b,1,40.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,10,9,pbbbbbbp,52.22816399286988,p,p,1,46.875
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,11,9,bpppbbpp,50.18796992481202,p,p,1,53.84615384615385
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,12,9,pbbpppbp,55.06003430531733,b,p,0,47.22222222222222
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,13,9,bpppbppp,51.8796992481203,b,p,0,34.48275862068966
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,14,9,pbpppppp,50.198412698412696,p,b,0,69.56521739130434
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,15,9,bppppppb,50.602409638554214,b,b,1,41.666666666666664
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,16,9,pbbbbbbb,50.0,p,b,0,55.55555555555556
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,17,9,bppbbbbb,56.48994515539305,b,b,1,40.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3608,18,9,pbbbbbbb,50.0,p,b,0,55.55555555555556
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,1,9,bpbbpppb,52.019386106623585,b,p,0,45.833333333333336
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,2,9,pbbpppbp,55.06003430531733,b,b,1,47.22222222222222
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,3,9,bpppbpbb,50.08818342151675,p,b,0,36.36363636363637
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,4,9,pbpbbbpb,52.88461538461539,b,b,1,50.943396226415096
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,5,9,bpbbbpbb,50.306748466257666,b,b,1,44.44444444444444
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,6,9,pbbbpbbb,50.993377483443716,p,b,0,36.8421052631579
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,7,9,bpbbbbpb,50.323624595469255,b,b,1,59.57446808510638
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,8,9,pbbbbpbb,52.81090289608177,p,b,0,38.46153846153846
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,9,9,bpbbbbbp,52.120141342756185,p,p,1,47.82608695652174
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,10,9,pbbbbbpp,51.61904761904762,p,b,0,53.191489361702125
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,12,9,pbpbppbb,51.074380165289256,p,p,1,47.61904761904762
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,13,9,bpbppbbp,52.14408233276158,b,p,0,48.38709677419355
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,14,9,pbppbbpp,52.93072824156305,b,p,0,41.935483870967744
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,15,9,bppbbppp,53.584229390681,b,b,1,26.666666666666668
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,16,9,pbbpppbp,55.06003430531733,b,b,1,47.22222222222222
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,17,9,bpppbpbp,51.940850277264325,b,b,1,46.15384615384615
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,18,9,pbpbpbpp,52.76292335115864,b,p,0,53.57142857142857
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,20,9,pbpbpppb,53.46715328467153,b,p,0,41.666666666666664
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,21,9,bpbpppbp,52.5911708253359,b,b,1,44.827586206896555
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,22,9,pbpppbpb,50.4725897920605,b,p,0,42.10526315789474
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,23,9,bpppbpbp,51.940850277264325,b,b,1,46.15384615384615
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,24,9,pbpbpbbb,50.836120401337794,p,b,0,48.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,26,9,pbpbbbbp,53.93258426966292,b,p,0,47.22222222222222
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,27,9,bpbbbbpp,50.91575091575091,b,p,0,40.54054054054054
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,28,9,pbbbbppp,50.0,b,b,1,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3609,29,9,bpppbppp,51.8796992481203,b,b,1,34.48275862068966
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,1,9,pbbppbbp,50.25466893039049,p,b,0,46.42857142857143
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,2,9,bppbbpbb,50.08605851979346,b,b,1,45.16129032258065
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,3,9,pbbpbbbb,55.51839464882943,p,p,1,42.42424242424242
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,4,9,bpbbbbpb,50.323624595469255,b,p,0,59.57446808510638
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,5,9,pbbbbpbp,51.21107266435986,p,p,1,46.42857142857143
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,6,9,bpbpppbp,52.5911708253359,b,p,0,44.827586206896555
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,7,9,pbpppbpp,50.943396226415096,p,p,1,57.142857142857146
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,8,9,bpppbppp,51.8796992481203,b,b,1,34.48275862068966
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,10,9,bpppbbbb,50.27124773960217,p,p,1,39.285714285714285
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,11,9,pbbbbppp,50.0,b,b,1,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,13,9,pbbbpbbp,51.307189542483655,b,b,1,52.54237288135593
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,14,9,bpbbpbbp,55.8599695585997,b,p,0,47.916666666666664
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,15,9,pbbpbbpp,50.8833922261484,p,p,1,56.25
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,16,9,bpbbpppp,52.28136882129277,b,p,0,37.93103448275862
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,17,9,pbbppppp,50.401606425702816,b,p,0,43.47826086956522
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,18,9,bppppppb,50.602409638554214,b,b,1,41.666666666666664
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,19,9,pbbbpbpp,50.96153846153846,p,b,0,40.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,20,9,bpbppbpb,50.09107468123861,b,b,1,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,21,9,pbppbpbb,51.486988847583646,p,p,1,45.45454545454545
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,23,9,pbpbbppb,51.33689839572193,b,p,0,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,24,9,bpbbppbp,51.34649910233393,b,b,1,45.16129032258065
9f594e2c-0257-44d1-be29-e9a981eb0d68,3610,25,9,pbbppbpb,51.81975736568457,b,b,1,37.83783783783784
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,1,9,pbbpbpbb,52.315608919382505,b,b,1,56.09756097560975
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,3,9,pbpbbbbp,53.93258426966292,b,p,0,47.22222222222222
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,4,9,bpbbbbpp,50.91575091575091,b,p,0,40.54054054054054
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,5,9,pbbbbppp,50.0,b,p,0,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,6,9,bppppbbp,51.48861646234676,b,p,0,33.333333333333336
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,7,9,pbbpppbp,55.06003430531733,b,p,0,47.22222222222222
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,8,9,bpppbppb,50.2868068833652,b,p,0,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,10,9,bppbpppp,51.115618661257614,b,b,1,53.48837209302326
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,11,9,pbppppbb,50.08787346221442,b,b,1,47.36842105263158
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,12,9,bppppbbb,51.24282982791587,b,b,1,48.275862068965516
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,15,9,pbpbbbbb,51.010101010101,b,p,0,55.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,16,9,bpbbbbbp,52.120141342756185,p,p,1,47.82608695652174
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,17,9,pbbbbbpp,51.61904761904762,p,b,0,53.191489361702125
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,18,9,bppbbppp,53.584229390681,b,p,0,26.666666666666668
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,19,9,pbbppppb,54.121863799283155,p,b,0,46.666666666666664
9f594e2c-0257-44d1-be29-e9a981eb0d68,3611,20,9,bppppbbp,51.48861646234676,b,b,1,33.333333333333336
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,1,9,bpbbpppb,52.019386106623585,b,p,0,45.833333333333336
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,2,9,pbbpppbp,55.06003430531733,b,p,0,47.22222222222222
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,3,9,bpppbppp,51.8796992481203,b,p,0,34.48275862068966
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,4,9,pbpppppb,50.0,p,b,0,62.5
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,5,9,bpppppbb,52.84090909090909,p,b,0,48.148148148148145
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,6,9,pbbbpbpb,52.013422818791945,p,p,1,53.7037037037037
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,7,9,bpbpbpbb,50.0,p,p,1,47.05882352941177
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,8,9,pbpbpbbp,51.14638447971781,p,p,1,41.37931034482759
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,9,9,bpbpbbpp,50.086355785837654,b,p,0,58.62068965517241
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,10,9,pbpbbppp,55.16014234875445,b,b,1,33.333333333333336
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,11,9,bpbbpppb,52.019386106623585,b,b,1,45.833333333333336
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,13,9,bpppbbpb,50.16891891891891,p,p,1,60.714285714285715
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,14,9,pbbpbpbb,52.315608919382505,b,p,0,56.09756097560975
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,15,9,bpbpbbpb,51.13438045375218,b,p,0,45.16129032258065
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,16,9,pbpbbpbp,51.9434628975265,p,p,1,48.717948717948715
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,18,9,pbbpbppp,50.936967632027255,p,p,1,46.42857142857143
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,19,9,bpbppppb,53.09734513274337,b,b,1,48.83720930232558
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,20,9,pbppppbb,50.08787346221442,b,b,1,47.36842105263158
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,21,9,bppppbbb,51.24282982791587,b,p,0,48.275862068965516
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,22,9,pbbbpppb,50.95785440613027,p,p,1,44.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,23,9,bpppbppp,51.8796992481203,b,p,0,34.48275862068966
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,24,9,pbpppppb,50.0,p,b,0,62.5
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,25,9,bpppppbb,52.84090909090909,p,b,0,48.148148148148145
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,26,9,pbbbbbbb,50.0,p,b,0,55.55555555555556
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,27,9,bpbbbbpb,50.323624595469255,b,p,0,59.57446808510638
9f594e2c-0257-44d1-be29-e9a981eb0d68,3613,28,9,pbbbbpbp,51.21107266435986,p,b,0,46.42857142857143
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,1,9,bpppbpbb,50.08818342151675,p,p,1,36.36363636363637
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,2,9,pbpbbppb,51.33689839572193,b,b,1,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,3,9,bpbbppbb,51.4480408858603,p,b,0,44.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,4,9,pbbppbbb,50.60034305317325,b,b,1,60.714285714285715
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,5,9,bppbbbbp,51.13438045375218,b,p,0,46.666666666666664
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,6,9,pbbbbppp,50.0,b,b,1,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,7,9,bpppbbpb,50.16891891891891,p,p,1,60.714285714285715
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,8,9,pbbpbpbp,51.243781094527364,p,b,0,30.76923076923077
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,9,9,bpbpbpbp,50.27726432532348,p,b,0,48.38709677419355
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,11,9,bpbpbpbp,50.27726432532348,p,p,1,48.38709677419355
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,12,9,pbpbpbpp,52.76292335115864,b,p,0,53.57142857142857
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,15,9,bpbppppp,52.28136882129277,b,b,1,42.857142857142854
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,16,9,pbpppppb,50.0,p,b,0,62.5
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,17,9,bpppppbb,52.84090909090909,p,b,0,48.148148148148145
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,18,9,pbbbbbpp,51.61904761904762,p,b,0,53.191489361702125
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,19,9,bppbbpbp,50.522648083623686,p,b,0,60.714285714285715
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,20,9,pbbpbpbp,51.243781094527364,p,p,1,30.76923076923077
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,21,9,bpbpbppb,56.80272108843537,b,b,1,43.333333333333336
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,22,9,pbpbppbb,51.074380165289256,p,p,1,47.61904761904762
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,23,9,bpbppbbp,52.14408233276158,b,p,0,48.38709677419355
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,24,9,pbppbbpp,52.93072824156305,b,b,1,41.935483870967744
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,25,9,bppbbppb,50.0,p,b,0,41.1764705882353
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,26,9,pbbppbbp,50.25466893039049,p,p,1,46.42857142857143
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,27,9,bppbbppb,50.0,p,p,1,41.1764705882353
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,29,9,bppbpppb,50.75471698113208,b,p,0,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3614,30,9,pbpppbpb,50.4725897920605,b,b,1,42.10526315789474
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,3,9,pbbbpbbp,51.307189542483655,b,p,0,52.54237288135593
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,4,9,bpbbppbp,51.34649910233393,b,p,0,45.16129032258065
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,6,9,bppbpppb,50.75471698113208,b,p,0,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,7,9,pbpppbpb,50.4725897920605,b,p,0,42.10526315789474
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,8,9,bpppbpbp,51.940850277264325,b,p,0,46.15384615384615
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,10,9,bpbppppp,52.28136882129277,b,p,0,42.857142857142854
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,11,9,pbpppppp,50.198412698412696,p,b,0,69.56521739130434
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,12,9,bppppppb,50.602409638554214,b,p,0,41.666666666666664
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,13,9,pbpbppbp,52.17391304347826,b,b,1,55.76923076923077
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,14,9,bpbppbpb,50.09107468123861,b,b,1,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,15,9,pbppbpbb,51.486988847583646,p,b,0,45.45454545454545
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,17,9,pbpbbbbp,53.93258426966292,b,p,0,47.22222222222222
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,18,9,bpbbbbpp,50.91575091575091,b,p,0,40.54054054054054
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,19,9,pbbbbppp,50.0,b,p,0,50.0
9f594e2c-0257-44d1-be29-e9a981eb0d68,3615,20,9,bppppppp,51.78571428571429,b,p,0,40.0
9daab770-d2f9-4694-a5eb-57a210218e3b,3616,1,9,bppppbpp,50.09276437847866,p,b,0,47.22222222222222
9daab770-d2f9-4694-a5eb-57a210218e3b,3616,3,9,bppbbbbb,56.64845173041895,b,b,1,40.0
9daab770-d2f9-4694-a5eb-57a210218e3b,3616,4,9,pbbbbbbb,50.24077046548957,b,b,1,55.55555555555556
9daab770-d2f9-4694-a5eb-57a210218e3b,3616,6,9,pbppppbp,52.54901960784314,b,b,1,40.0
9daab770-d2f9-4694-a5eb-57a210218e3b,3616,8,9,pbpbpbbb,50.75125208681135,p,p,1,48.0
9daab770-d2f9-4694-a5eb-57a210218e3b,3616,11,9,bpbbbppb,52.02702702702703,p,b,0,40.90909090909091
9daab770-d2f9-4694-a5eb-57a210218e3b,3616,12,9,pbbbppbb,52.886405959031656,b,b,1,41.935483870967744
9daab770-d2f9-4694-a5eb-57a210218e3b,3616,13,9,bppbbbpb,52.02702702702703,b,p,0,48.484848484848484
9daab770-d2f9-4694-a5eb-57a210218e3b,3616,17,9,bpbppppp,52.17391304347826,b,p,0,42.857142857142854
9daab770-d2f9-4694-a5eb-57a210218e3b,3617,1,9,pbpbpbbp,51.232394366197184,p,p,1,41.37931034482759
9daab770-d2f9-4694-a5eb-57a210218e3b,3617,2,9,bpbpbbpp,50.0,b,b,1,58.62068965517241
9daab770-d2f9-4694-a5eb-57a210218e3b,3617,4,9,bpbbppbp,51.42857142857142,b,p,0,45.16129032258065
9daab770-d2f9-4694-a5eb-57a210218e3b,3617,8,9,bppbpppb,50.56179775280899,b,b,1,50.0
9daab770-d2f9-4694-a5eb-57a210218e3b,3617,10,9,bpppbbpp,50.28142589118198,p,b,0,53.84615384615385
9daab770-d2f9-4694-a5eb-57a210218e3b,3617,11,9,pbbppbpb,51.813471502590666,b,p,0,37.83783783783784
